	Power	Speed#@1m	Dir	RH	AirTemp
	V	m.s-1	deg	%	deg C
25/11/2024 10:43:00	10,9	1,7	55,9	52,6	25,4
25/11/2024 10:44:00	10,9	0,8	95,3	52,5	25,4
25/11/2024 10:45:00	10,9	2,5	79,5	52,3	25,5
25/11/2024 10:46:00	10,9	2,8	107,7	52,6	25,5
25/11/2024 10:47:00	10,9	2,5	98,3	52,8	25,5
25/11/2024 10:48:00	10,9	2,5	98,0	53,0	25,5
25/11/2024 10:49:00	10,9	1,8	103,2	53,2	25,5
25/11/2024 10:50:00	10,9	1,6	141,7	53,2	25,5
25/11/2024 10:51:00	10,9	1,9	120,6	53,4	25,6
25/11/2024 10:52:00	10,9	2,4	101,2	53,3	25,6
25/11/2024 10:53:00	10,9	2,0	80,3	53,2	25,6
25/11/2024 10:54:00	10,9	2,8	114,5	53,3	25,6
25/11/2024 10:55:00	10,9	1,8	98,0	53,2	25,6
25/11/2024 10:56:00	10,9	2,5	97,9	53,2	25,6
25/11/2024 10:57:00	10,9	2,3	77,1	53,3	25,6
25/11/2024 10:58:00	10,9	2,0	34,8	52,8	25,6
25/11/2024 10:59:00	10,9	1,3	131,7	52,9	25,6
25/11/2024 11:00:00	10,9	1,8	115,9	52,6	25,6
25/11/2024 11:01:00	10,9	1,9	117,7	52,8	25,7
25/11/2024 11:02:00	10,9	2,1	92,5	52,7	25,7
25/11/2024 11:03:00	10,9	2,3	100,6	52,5	25,7
25/11/2024 11:04:00	10,9	0,8	164,0	52,3	25,7
25/11/2024 11:05:00	10,9	1,8	105,8	52,5	25,7
25/11/2024 11:06:00	10,9	2,4	118,1	52,3	25,8
25/11/2024 11:07:00	10,9	1,8	134,6	52,3	25,8
25/11/2024 11:08:00	10,9	0,8	226,8	52,1	25,8
25/11/2024 11:09:00	10,9	0,3	102,5	51,9	25,8
25/11/2024 11:10:00	10,9	1,1	138,7	51,6	25,9
25/11/2024 11:11:00	10,9	1,0	109,1	51,3	25,9
25/11/2024 11:12:00	10,9	1,3	268,6	51,5	26,0
25/11/2024 11:13:00	10,9	1,2	300,7	52,2	26,0
25/11/2024 11:14:00	10,9	0,8	246,1	52,7	25,9
25/11/2024 11:15:00	10,9	1,0	256,3	53,0	25,8
25/11/2024 11:16:00	10,9	1,7	290,2	53,5	25,6
25/11/2024 11:17:00	10,9	2,3	269,6	53,9	25,3
25/11/2024 11:18:00	10,9	1,8	263,1	55,4	25,1
25/11/2024 11:19:00	10,9	2,1	282,7	55,7	24,9
25/11/2024 11:20:00	10,9	2,3	288,6	56,1	24,6
25/11/2024 11:21:00	10,9	2,4	275,5	56,9	24,3
25/11/2024 11:22:00	10,9	1,8	302,7	57,9	24,0
25/11/2024 11:23:00	10,9	1,8	318,4	58,5	23,8
25/11/2024 11:24:00	10,9	1,5	322,9	58,7	23,7
25/11/2024 11:25:00	10,9	1,7	309,6	59,1	23,7
25/11/2024 11:26:00	10,9	1,5	298,6	58,7	23,7
25/11/2024 11:27:00	10,9	1,8	273,7	58,5	23,7
25/11/2024 11:28:00	10,9	1,9	293,9	58,5	23,8
25/11/2024 11:29:00	10,9	1,3	288,6	58,7	23,8
25/11/2024 11:30:00	10,9	1,9	307,3	58,2	23,8
25/11/2024 11:31:00	10,9	1,7	242,9	58,1	23,8
25/11/2024 11:32:00	10,9	1,6	268,0	58,2	23,9
25/11/2024 11:33:00	10,9	1,4	262,5	58,3	23,9
25/11/2024 11:34:00	10,9	1,3	273,4	57,7	24,0
25/11/2024 11:35:00	10,9	1,3	269,9	57,8	24,0
25/11/2024 11:36:00	10,9	1,5	216,2	58,0	23,9
25/11/2024 11:37:00	10,9	1,3	253,3	58,3	24,0
25/11/2024 11:38:00	10,9	1,5	264,8	58,1	24,0
25/11/2024 11:39:00	10,9	1,5	263,4	58,1	24,0
25/11/2024 11:40:00	10,9	1,5	281,6	58,0	24,0
25/11/2024 11:41:00	10,9	1,6	270,8	57,9	24,0
25/11/2024 11:42:00	10,9	1,5	256,7	57,6	24,0
25/11/2024 11:43:00	10,9	1,4	257,0	57,4	24,0
25/11/2024 11:44:00	10,9	1,4	261,3	57,6	24,1
25/11/2024 11:45:00	10,9	1,6	260,1	57,9	24,2
25/11/2024 11:46:00	10,9	1,8	243,4	58,1	24,3
25/11/2024 11:47:00	10,9	2,0	262,1	58,3	24,1
25/11/2024 11:48:00	10,9	2,2	265,1	58,9	23,9
25/11/2024 11:49:00	10,9	2,0	285,0	59,6	23,7
25/11/2024 11:50:00	10,9	1,7	265,0	60,2	23,5
25/11/2024 11:51:00	10,9	1,6	275,3	60,3	23,3
25/11/2024 11:52:00	10,9	1,5	267,9	60,5	23,2
25/11/2024 11:53:00	10,9	1,6	251,5	60,8	23,3
25/11/2024 11:54:00	10,9	2,0	231,5	61,0	23,3
25/11/2024 11:55:00	10,9	1,9	259,9	61,3	23,4
25/11/2024 11:56:00	10,9	2,0	283,3	61,1	23,3
25/11/2024 11:57:00	10,9	1,7	252,9	61,7	23,1
25/11/2024 11:58:00	10,9	1,3	266,6	62,6	23,0
25/11/2024 11:59:00	10,9	1,6	239,5	63,1	23,1
25/11/2024 12:00:00	10,9	1,5	261,1	62,7	23,1
25/11/2024 12:01:00	10,9	1,2	219,8	63,1	23,0
25/11/2024 12:02:00	10,9	1,0	274,0	63,1	23,0
25/11/2024 12:03:00	10,9	1,2	235,2	63,4	23,0
25/11/2024 12:04:00	10,9	1,1	251,1	63,5	23,1
25/11/2024 12:05:00	10,9	1,2	250,1	63,3	23,2
25/11/2024 12:06:00	10,9	1,2	258,8	63,2	23,3
25/11/2024 12:07:00	10,9	1,1	226,4	63,2	23,2
25/11/2024 12:08:00	10,9	1,4	272,6	62,9	23,3
25/11/2024 12:09:00	10,9	1,6	257,4	62,9	23,3
25/11/2024 12:10:00	10,9	1,3	266,2	62,8	23,3
25/11/2024 12:11:00	10,9	1,2	257,8	62,6	23,2
25/11/2024 12:12:00	10,9	1,1	241,5	62,5	23,1
25/11/2024 12:13:00	10,9	1,3	281,3	62,6	23,0
25/11/2024 12:14:00	10,9	1,1	269,2	63,2	23,0
25/11/2024 12:15:00	10,9	1,1	244,4	63,5	23,0
25/11/2024 12:16:00	10,9	1,2	241,0	63,5	22,9
25/11/2024 12:17:00	10,9	1,1	257,5	64,0	22,9
25/11/2024 12:18:00	10,9	1,4	240,1	63,8	23,0
25/11/2024 12:19:00	10,9	1,2	268,9	63,8	23,0
25/11/2024 12:20:00	10,9	1,7	265,1	63,1	23,0
25/11/2024 12:21:00	10,9	1,9	262,9	63,1	22,9
25/11/2024 12:22:00	10,9	1,6	205,2	63,8	22,8
25/11/2024 12:23:00	10,9	1,2	248,7	64,0	22,9
25/11/2024 12:24:00	10,9	1,0	268,1	64,0	22,9
25/11/2024 12:25:00	10,9	1,3	271,8	63,5	22,9
25/11/2024 12:26:00	10,9	1,3	258,5	63,4	22,9
25/11/2024 12:27:00	10,9	1,5	286,0	63,5	22,8
25/11/2024 12:28:00	10,9	1,3	274,8	63,9	22,7
25/11/2024 12:29:00	10,9	1,4	252,8	64,3	22,7
25/11/2024 12:30:00	10,9	1,4	272,8	64,8	22,8
25/11/2024 12:31:00	10,9	1,3	253,7	64,9	22,9
25/11/2024 12:32:00	10,9	1,6	273,8	64,7	23,0
25/11/2024 12:33:00	10,9	1,7	271,1	64,6	23,0
25/11/2024 12:34:00	10,9	1,3	267,1	64,7	22,9
25/11/2024 12:35:00	10,9	1,4	240,7	65,0	22,9
25/11/2024 12:36:00	10,9	1,4	251,7	65,0	22,9
25/11/2024 12:37:00	10,9	1,4	269,0	65,0	22,8
25/11/2024 12:38:00	10,9	1,3	271,6	65,2	22,9
25/11/2024 12:39:00	10,9	1,1	256,4	65,4	22,9
25/11/2024 12:40:00	10,9	1,0	247,1	65,5	23,1
25/11/2024 12:41:00	10,9	1,0	263,6	65,2	23,3
25/11/2024 12:42:00	10,9	1,3	251,6	64,7	23,4
25/11/2024 12:43:00	10,9	1,3	249,2	64,3	23,6
25/11/2024 12:44:00	10,9	1,5	271,5	63,9	23,8
25/11/2024 12:45:00	10,9	1,7	277,1	63,7	23,9
25/11/2024 12:46:00	10,9	1,7	253,5	63,2	24,0
25/11/2024 12:47:00	10,9	1,9	242,6	62,7	24,0
25/11/2024 12:48:00	10,9	1,8	254,4	62,9	24,0
25/11/2024 12:49:00	10,9	1,7	251,9	62,6	24,0
25/11/2024 12:50:00	10,9	1,8	270,1	62,8	24,0
25/11/2024 12:51:00	10,9	1,4	264,0	62,8	24,0
25/11/2024 12:52:00	10,9	1,7	294,8	62,9	24,0
25/11/2024 12:53:00	10,9	1,9	265,3	62,8	24,1
25/11/2024 12:54:00	10,9	2,0	263,2	62,7	24,1
25/11/2024 12:55:00	10,9	1,7	250,9	63,0	24,1
25/11/2024 12:56:00	10,9	2,3	263,4	62,9	24,2
25/11/2024 12:57:00	10,9	1,8	265,2	62,6	24,2
25/11/2024 12:58:00	10,9	1,7	274,4	63,0	24,0
25/11/2024 12:59:00	10,9	2,0	255,4	63,4	23,9
25/11/2024 13:00:00	10,9	2,2	294,9	62,9	23,8
25/11/2024 13:01:00	10,9	2,3	262,8	63,0	23,8
25/11/2024 13:02:00	10,9	2,2	290,1	63,3	23,7
25/11/2024 13:03:00	10,9	1,9	262,2	63,9	23,7
25/11/2024 13:04:00	10,9	1,6	229,0	64,6	23,6
25/11/2024 13:05:00	10,9	2,1	255,5	64,8	23,7
25/11/2024 13:06:00	10,9	2,3	251,4	64,5	23,7
25/11/2024 13:07:00	10,9	2,2	257,9	64,1	23,7
25/11/2024 13:08:00	10,9	2,4	256,9	63,9	23,6
25/11/2024 13:09:00	10,9	2,0	266,9	64,3	23,5
25/11/2024 13:10:00	10,9	2,2	258,8	64,4	23,5
25/11/2024 13:11:00	10,9	1,8	254,0	64,6	23,5
25/11/2024 13:12:00	10,9	1,8	278,1	65,0	23,6
25/11/2024 13:13:00	10,9	2,3	279,7	64,1	23,8
25/11/2024 13:14:00	10,9	2,7	253,0	63,0	23,9
25/11/2024 13:15:00	10,9	2,3	257,2	62,3	24,0
25/11/2024 13:16:00	10,9	2,0	247,7	61,9	24,2
25/11/2024 13:17:00	10,9	2,0	302,5	61,6	24,4
25/11/2024 13:18:00	10,9	1,9	281,4	61,3	24,5
25/11/2024 13:19:00	10,9	1,9	246,2	60,8	24,7
25/11/2024 13:20:00	10,9	1,9	284,7	60,3	24,8
25/11/2024 13:21:00	10,9	2,2	292,3	59,8	24,9
25/11/2024 13:22:00	10,9	1,8	289,7	59,4	25,0
25/11/2024 13:23:00	10,9	1,4	351,8	59,2	25,1
25/11/2024 13:24:00	10,9	1,9	328,2	57,6	25,2
25/11/2024 13:25:00	10,9	2,0	304,0	57,2	25,3
25/11/2024 13:26:00	10,9	2,6	8,0	55,9	25,4
25/11/2024 13:27:00	10,9	2,1	339,2	55,2	25,4
25/11/2024 13:28:00	10,9	2,5	28,2	54,7	25,5
25/11/2024 13:29:00	10,9	2,5	319,3	54,2	25,6
25/11/2024 13:30:00	10,9	2,6	44,1	53,7	25,6
25/11/2024 13:31:00	10,9	2,5	253,7	53,3	25,6
25/11/2024 13:32:00	10,9	2,3	332,1	53,3	25,6
25/11/2024 13:33:00	10,9	3,0	338,7	53,1	25,7
25/11/2024 13:34:00	10,9	2,9	316,4	53,0	25,7
25/11/2024 13:35:00	10,9	2,7	301,2	52,8	25,7
25/11/2024 13:36:00	10,9	2,8	304,8	52,7	25,7
25/11/2024 13:37:00	10,9	2,3	304,7	52,4	25,8
25/11/2024 13:38:00	10,9	2,7	334,7	52,2	25,7
25/11/2024 13:39:00	10,9	2,5	338,7	52,2	25,7
25/11/2024 13:40:00	10,9	3,6	331,5	51,7	25,7
25/11/2024 13:41:00	10,9	2,3	343,1	51,9	25,7
25/11/2024 13:42:00	10,9	2,6	334,1	51,8	25,7
25/11/2024 13:43:00	10,9	2,8	316,9	51,7	25,8
25/11/2024 13:44:00	10,9	3,5	337,9	51,4	25,7
25/11/2024 13:45:00	10,9	2,4	321,3	51,6	25,8
25/11/2024 13:46:00	10,9	2,6	334,6	51,3	25,9
25/11/2024 13:47:00	10,9	3,7	346,2	51,3	25,9
25/11/2024 13:48:00	10,9	3,3	331,6	51,2	25,8
25/11/2024 13:49:00	10,9	3,4	346,6	51,2	25,8
25/11/2024 13:50:00	10,9	3,1	23,4	51,3	25,8
25/11/2024 13:51:00	10,9	3,2	327,5	51,2	25,8
25/11/2024 13:52:00	10,9	3,6	340,3	51,3	25,7
25/11/2024 13:53:00	10,9	3,0	350,6	51,2	25,8
25/11/2024 13:54:00	10,9	3,4	1,8	51,3	25,8
25/11/2024 13:55:00	10,9	1,9	345,5	51,3	25,8
25/11/2024 13:56:00	10,9	2,9	335,0	51,1	25,9
25/11/2024 13:57:00	10,9	2,7	349,8	50,7	25,9
25/11/2024 13:58:00	10,9	1,1	340,7	50,8	26,0
25/11/2024 13:59:00	10,9	2,4	327,7	50,2	26,1
25/11/2024 14:00:00	10,9	2,6	297,5	49,7	26,0
25/11/2024 14:01:00	10,9	2,1	334,9	49,7	26,0
25/11/2024 14:02:00	10,9	2,2	336,8	50,3	26,0
25/11/2024 14:03:00	10,9	3,3	339,3	50,2	26,0
25/11/2024 14:04:00	10,9	2,4	0,1	50,0	26,1
25/11/2024 14:05:00	10,9	2,6	352,0	50,1	26,1
25/11/2024 14:06:00	10,9	3,2	1,9	49,5	26,2
25/11/2024 14:07:00	10,9	3,0	325,1	48,9	26,2
25/11/2024 14:08:00	10,9	2,0	322,9	49,4	26,2
25/11/2024 14:09:00	10,9	2,1	325,9	49,6	26,3
25/11/2024 14:10:00	10,9	2,5	310,2	50,0	26,3
25/11/2024 14:11:00	10,9	2,9	340,1	49,9	26,2
25/11/2024 14:12:00	10,9	3,4	344,3	48,9	26,2
25/11/2024 14:13:00	10,9	2,7	287,4	48,8	26,3
25/11/2024 14:14:00	10,9	3,0	16,1	48,9	26,3
25/11/2024 14:15:00	10,9	2,5	286,3	49,7	26,3
25/11/2024 14:16:00	10,9	2,3	342,8	50,1	26,3
25/11/2024 14:17:00	10,9	2,6	322,2	49,9	26,3
25/11/2024 14:18:00	10,9	2,3	340,0	50,3	26,3
25/11/2024 14:19:00	10,9	2,3	24,1	49,2	26,3
25/11/2024 14:20:00	10,9	2,7	6,9	49,3	26,4
25/11/2024 14:21:00	10,9	3,3	332,1	48,8	26,4
25/11/2024 14:22:00	10,9	2,0	329,0	49,3	26,5
25/11/2024 14:23:00	10,9	2,7	349,6	48,9	26,5
25/11/2024 14:24:00	10,9	1,8	334,4	49,3	26,5
25/11/2024 14:25:00	10,9	3,4	338,4	49,3	26,5
25/11/2024 14:26:00	10,9	3,3	347,2	49,9	26,4
25/11/2024 14:27:00	10,9	2,4	321,5	50,4	26,4
25/11/2024 14:28:00	10,9	2,5	319,7	50,8	26,4
25/11/2024 14:29:00	10,9	2,0	290,2	51,0	26,3
25/11/2024 14:30:00	10,9	2,2	298,7	51,2	26,3
25/11/2024 14:31:00	10,9	2,1	341,6	51,5	26,3
25/11/2024 14:32:00	10,9	2,9	328,2	51,6	26,2
25/11/2024 14:33:00	10,9	3,6	333,5	51,9	26,2
25/11/2024 14:34:00	10,9	3,5	321,3	52,4	26,1
25/11/2024 14:35:00	10,9	3,5	317,5	52,6	26,0
25/11/2024 14:36:00	10,9	2,0	0,3	52,9	26,0
25/11/2024 14:37:00	10,9	3,4	308,3	52,9	26,0
25/11/2024 14:38:00	10,9	3,9	335,2	52,6	25,9
25/11/2024 14:39:00	10,9	3,2	319,4	52,7	25,9
25/11/2024 14:40:00	10,9	3,6	343,1	53,0	25,8
25/11/2024 14:41:00	10,9	2,9	332,0	53,5	25,8
25/11/2024 14:42:00	10,9	3,8	340,2	53,6	25,7
25/11/2024 14:43:00	10,9	3,4	338,1	53,8	25,6
25/11/2024 14:44:00	10,9	2,5	321,7	54,2	25,6
25/11/2024 14:45:00	10,9	2,5	296,7	54,4	25,6
25/11/2024 14:46:00	10,9	3,3	3,5	54,5	25,6
25/11/2024 14:47:00	10,9	3,1	288,5	54,7	25,6
25/11/2024 14:48:00	10,9	3,5	346,4	54,9	25,5
25/11/2024 14:49:00	10,9	3,0	335,6	55,1	25,5
25/11/2024 14:50:00	10,9	3,8	347,2	55,2	25,4
25/11/2024 14:51:00	10,9	3,4	322,9	55,6	25,4
25/11/2024 14:52:00	10,9	3,1	289,6	56,2	25,3
25/11/2024 14:53:00	10,9	2,5	298,0	56,8	25,3
25/11/2024 14:54:00	10,9	2,8	358,0	56,8	25,2
25/11/2024 14:55:00	10,9	2,1	330,9	57,0	25,2
25/11/2024 14:56:00	10,9	1,5	337,6	57,4	25,2
25/11/2024 14:57:00	10,9	2,6	306,5	57,5	25,1
25/11/2024 14:58:00	10,9	1,8	3,3	57,7	25,1
25/11/2024 14:59:00	10,9	1,4	334,8	57,9	25,1
25/11/2024 15:00:00	10,9	2,5	335,9	57,8	25,2
25/11/2024 15:01:00	10,9	2,5	335,3	57,7	25,2
25/11/2024 15:02:00	10,9	3,2	341,7	57,7	25,2
25/11/2024 15:03:00	10,9	3,7	345,6	57,8	25,1
25/11/2024 15:04:00	10,9	2,6	349,9	57,8	25,1
25/11/2024 15:05:00	10,9	3,2	342,7	57,7	25,1
25/11/2024 15:06:00	10,9	2,2	321,1	57,9	25,1
25/11/2024 15:07:00	10,9	3,0	340,9	57,5	25,1
25/11/2024 15:08:00	10,9	2,5	321,6	57,2	25,2
25/11/2024 15:09:00	10,9	1,9	15,7	56,9	25,2
25/11/2024 15:10:00	10,9	2,6	7,3	56,5	25,3
25/11/2024 15:11:00	10,9	2,7	331,6	56,3	25,3
25/11/2024 15:12:00	10,9	1,9	71,1	56,1	25,3
25/11/2024 15:13:00	10,9	1,6	20,1	55,8	25,4
25/11/2024 15:14:00	10,9	1,6	328,7	55,9	25,4
25/11/2024 15:15:00	10,9	2,3	332,3	55,8	25,5
25/11/2024 15:16:00	10,9	2,7	300,8	55,7	25,4
25/11/2024 15:17:00	10,9	3,2	336,8	55,4	25,4
25/11/2024 15:18:00	10,9	3,4	344,7	55,2	25,3
25/11/2024 15:19:00	10,9	2,2	349,3	55,5	25,3
25/11/2024 15:20:00	10,9	2,2	320,9	55,7	25,3
25/11/2024 15:21:00	10,9	1,4	349,0	55,4	25,4
25/11/2024 15:22:00	10,9	1,9	327,0	55,2	25,4
25/11/2024 15:23:00	10,9	1,9	37,7	55,0	25,4
25/11/2024 15:24:00	10,9	2,1	348,7	54,6	25,5
25/11/2024 15:25:00	10,9	2,2	297,9	54,4	25,5
25/11/2024 15:26:00	10,9	2,2	325,9	54,5	25,5
25/11/2024 15:27:00	10,9	1,9	333,4	55,1	25,5
25/11/2024 15:28:00	10,9	1,4	146,7	55,3	25,5
25/11/2024 15:29:00	10,9	1,7	0,1	55,2	25,5
25/11/2024 15:30:00	10,9	1,5	322,8	55,4	25,5
25/11/2024 15:31:00	10,9	2,2	333,8	55,2	25,5
25/11/2024 15:32:00	10,9	1,8	6,4	55,2	25,5
25/11/2024 15:33:00	10,9	2,2	338,9	54,0	25,4
25/11/2024 15:34:00	10,9	1,4	15,8	54,0	25,5
25/11/2024 15:35:00	10,9	0,9	329,9	54,1	25,5
25/11/2024 15:36:00	10,9	1,7	316,5	53,6	25,6
25/11/2024 15:37:00	10,9	1,5	329,8	53,7	25,6
25/11/2024 15:38:00	10,9	0,7	1,0	53,4	25,6
25/11/2024 15:39:00	10,9	0,9	49,6	53,2	25,7
25/11/2024 15:40:00	10,9	0,9	12,7	52,5	25,8
25/11/2024 15:41:00	10,9	0,9	28,5	52,1	25,8
25/11/2024 15:42:00	10,9	0,9	9,5	51,3	25,9
25/11/2024 15:43:00	10,9	1,2	18,8	50,4	26,0
25/11/2024 15:44:00	10,9	0,9	321,3	50,3	26,0
25/11/2024 15:45:00	10,9	2,1	4,5	49,6	26,0
25/11/2024 15:46:00	10,9	1,6	285,7	49,8	26,1
25/11/2024 15:47:00	10,9	0,9	330,1	49,6	26,1
25/11/2024 15:48:00	10,9	0,8	317,8	50,2	26,1
25/11/2024 15:49:00	10,9	1,0	298,4	50,5	26,1
25/11/2024 15:50:00	10,9	1,7	282,2	50,8	26,1
25/11/2024 15:51:00	10,9	1,2	335,1	51,1	26,1
25/11/2024 15:52:00	10,9	1,5	323,6	51,3	26,0
25/11/2024 15:53:00	10,9	2,3	322,4	52,0	25,9
25/11/2024 15:54:00	10,9	2,0	330,6	52,4	25,9
25/11/2024 15:55:00	10,9	2,1	326,7	53,0	25,8
25/11/2024 15:56:00	10,9	1,5	335,3	53,8	25,7
25/11/2024 15:57:00	10,9	1,6	285,4	54,3	25,6
25/11/2024 15:58:00	10,9	1,7	307,7	54,9	25,5
25/11/2024 15:59:00	10,9	1,7	342,5	54,9	25,4
25/11/2024 16:00:00	10,9	1,9	337,9	54,7	25,3
25/11/2024 16:01:00	10,9	2,0	332,9	54,9	25,3
25/11/2024 16:02:00	10,9	1,7	292,8	55,3	25,2
25/11/2024 16:03:00	10,9	1,8	282,8	55,7	25,2
25/11/2024 16:04:00	10,9	1,8	318,2	56,1	25,1
25/11/2024 16:05:00	10,9	1,9	327,7	56,5	25,0
25/11/2024 16:06:00	10,9	1,5	326,1	56,7	25,0
25/11/2024 16:07:00	10,9	1,8	328,8	56,5	24,9
25/11/2024 16:08:00	10,9	1,1	332,7	56,5	24,9
25/11/2024 16:09:00	10,9	0,7	302,2	56,6	24,9
25/11/2024 16:10:00	10,9	1,0	328,0	56,4	24,9
25/11/2024 16:11:00	10,9	1,3	337,8	56,0	24,9
25/11/2024 16:12:00	10,9	0,9	309,1	56,1	25,0
25/11/2024 16:13:00	10,9	0,9	330,0	56,3	25,0
25/11/2024 16:14:00	10,9	1,5	294,1	56,5	25,1
25/11/2024 16:15:00	10,9	1,1	291,7	56,7	25,0
25/11/2024 16:16:00	10,9	1,4	306,1	56,9	25,0
25/11/2024 16:17:00	10,9	1,1	343,4	57,0	25,0
25/11/2024 16:18:00	10,9	1,1	342,5	56,6	24,9
25/11/2024 16:19:00	10,9	1,5	338,4	55,6	24,9
25/11/2024 16:20:00	10,9	1,3	358,0	54,4	24,9
25/11/2024 16:21:00	10,9	1,0	316,8	54,6	25,0
25/11/2024 16:22:00	10,9	1,3	313,4	55,1	25,0
25/11/2024 16:23:00	10,9	1,8	311,9	54,8	25,0
25/11/2024 16:24:00	10,9	1,1	322,8	54,1	25,0
25/11/2024 16:25:00	10,9	1,1	349,3	54,0	25,0
25/11/2024 16:26:00	10,9	1,2	32,6	53,8	25,0
25/11/2024 16:27:00	10,9	0,4	314,9	54,0	25,1
25/11/2024 16:28:00	10,9	0,6	327,7	54,4	25,1
25/11/2024 16:29:00	10,9	0,5	282,4	55,0	25,1
25/11/2024 16:30:00	10,9	0,7	277,7	55,0	25,1
25/11/2024 16:31:00	10,9	0,5	315,3	54,9	25,0
25/11/2024 16:32:00	10,9	0,3	329,4	55,0	25,0
25/11/2024 16:33:00	10,9	0,0	310,7	55,5	25,0
25/11/2024 16:34:00	10,9	0,5	327,2	55,5	25,0
25/11/2024 16:35:00	10,9	0,8	319,6	55,7	25,0
25/11/2024 16:36:00	10,9	0,7	342,3	55,5	25,0
25/11/2024 16:37:00	10,9	0,5	334,6	55,5	24,9
25/11/2024 16:38:00	10,9	0,0	304,0	55,7	24,9
25/11/2024 16:39:00	10,9	0,0	227,8	55,7	24,9
25/11/2024 16:40:00	10,9	0,0	277,7	56,9	24,9
25/11/2024 16:41:00	10,9	0,0	254,0	58,3	24,9
25/11/2024 16:42:00	10,9	0,4	276,5	59,2	24,9
25/11/2024 16:43:00	10,9	0,3	261,5	59,3	24,8
25/11/2024 16:44:00	10,9	0,6	292,2	59,6	24,7
25/11/2024 16:45:00	10,9	0,0	274,2	59,4	24,7
25/11/2024 16:46:00	10,9	0,0	255,4	59,4	24,6
25/11/2024 16:47:00	10,9	0,0	249,8	59,8	24,6
25/11/2024 16:48:00	10,9	0,0	260,1	60,3	24,6
25/11/2024 16:49:00	10,9	0,0	274,6	60,8	24,5
25/11/2024 16:50:00	10,9	0,0	270,5	61,3	24,5
25/11/2024 16:51:00	10,9	0,0	272,8	61,7	24,5
25/11/2024 16:52:00	10,9	0,0	303,0	62,2	24,4
25/11/2024 16:53:00	10,9	0,0	326,3	62,7	24,3
25/11/2024 16:54:00	10,9	0,0	286,9	63,2	24,3
25/11/2024 16:55:00	10,9	0,0	321,2	63,5	24,2
25/11/2024 16:56:00	10,9	0,0	346,5	63,9	24,2
25/11/2024 16:57:00	10,9	0,0	326,4	64,1	24,1
25/11/2024 16:58:00	10,9	0,0	339,2	64,2	24,1
25/11/2024 16:59:00	10,9	0,0	305,3	64,0	24,0
25/11/2024 17:00:00	10,9	0,3	268,1	63,9	24,0
25/11/2024 17:01:00	10,9	0,3	286,0	64,4	23,9
25/11/2024 17:02:00	10,9	0,6	310,1	64,6	23,8
25/11/2024 17:03:00	10,9	1,1	335,6	64,5	23,6
25/11/2024 17:04:00	10,9	0,8	0,4	64,3	23,6
25/11/2024 17:05:00	10,9	0,9	307,6	64,2	23,5
25/11/2024 17:06:00	10,9	0,9	332,8	64,0	23,5
25/11/2024 17:07:00	10,9	0,5	319,3	64,0	23,5
25/11/2024 17:08:00	10,9	0,0	290,6	64,0	23,4
25/11/2024 17:09:00	10,9	0,0	256,3	63,9	23,4
25/11/2024 17:10:00	10,9	0,0	272,3	63,9	23,4
25/11/2024 17:11:00	10,9	0,0	255,1	64,0	23,4
25/11/2024 17:12:00	10,9	0,0	268,4	64,2	23,4
25/11/2024 17:13:00	10,9	0,0	263,3	64,6	23,4
25/11/2024 17:14:00	10,9	0,0	296,6	64,7	23,4
25/11/2024 17:15:00	10,9	0,0	328,3	64,8	23,3
25/11/2024 17:16:00	10,9	0,0	351,5	64,9	23,3
25/11/2024 17:17:00	10,9	0,0	358,0	65,0	23,2
25/11/2024 17:18:00	10,9	0,0	1,0	64,9	23,1
25/11/2024 17:19:00	10,9	0,0	324,4	64,9	23,1
25/11/2024 17:20:00	10,9	0,0	351,8	64,9	23,0
25/11/2024 17:21:00	10,9	0,0	352,1	64,9	23,0
25/11/2024 17:22:00	10,9	0,0	8,6	64,9	22,9
25/11/2024 17:23:00	10,9	0,7	25,3	64,9	22,9
25/11/2024 17:24:00	10,9	1,0	13,7	65,0	22,8
25/11/2024 17:25:00	10,9	1,2	20,2	64,9	22,8
25/11/2024 17:26:00	10,9	1,3	27,9	64,7	22,7
25/11/2024 17:27:00	10,9	1,3	17,8	64,5	22,7
25/11/2024 17:28:00	10,9	1,3	23,1	64,4	22,6
25/11/2024 17:29:00	10,9	1,3	62,3	64,1	22,6
25/11/2024 17:30:00	10,9	1,2	14,1	63,7	22,5
25/11/2024 17:31:00	10,9	1,3	21,9	63,6	22,5
25/11/2024 17:32:00	10,9	1,2	345,7	63,4	22,4
25/11/2024 17:33:00	10,9	1,2	1,1	63,4	22,4
25/11/2024 17:34:00	10,9	0,7	6,6	64,3	22,5
25/11/2024 17:35:00	10,9	0,5	4,6	64,5	22,5
25/11/2024 17:36:00	10,9	0,4	13,2	64,8	22,5
25/11/2024 17:37:00	10,9	0,3	338,1	65,3	22,5
25/11/2024 17:38:00	10,9	0,3	336,6	65,5	22,5
25/11/2024 17:39:00	10,9	0,3	27,2	65,6	22,5
25/11/2024 17:40:00	10,9	0,0	99,5	66,0	22,5
25/11/2024 17:41:00	10,9	0,0	57,7	66,2	22,5
25/11/2024 17:42:00	10,9	0,0	68,0	66,4	22,5
25/11/2024 17:43:00	10,9	0,0	68,0	66,2	22,4
25/11/2024 17:44:00	10,9	0,0	330,0	66,1	22,4
